site,tree_typo,tree_cored,species,dbh,same_individual,dead
bellotza,long_established,228,Fagus sylvatica,130.9,NA,FALSE
bellotza,long_established,228,Fagus sylvatica,100.5,NA,FALSE
bellotza,long_established,228,Fagus sylvatica,72.5,NA,FALSE
bellotza,long_established,228,Fagus sylvatica,89.1,NA,FALSE
bellotza,long_established,228,Fagus sylvatica,138,NA,FALSE
bellotza,long_established,228,Fagus sylvatica,69.5,NA,TRUE
bellotza,long_established,229,Fagus sylvatica,161,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,59.5,NA,TRUE
bellotza,long_established,229,Fagus sylvatica,130.9,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,77.1,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,72.5,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,29.1,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,42.1,a,FALSE
bellotza,long_established,229,Fagus sylvatica,47.3,a,FALSE
bellotza,long_established,229,Fagus sylvatica,55.6,a,FALSE
bellotza,long_established,229,Fagus sylvatica,70.2,a,FALSE
bellotza,long_established,229,Fagus sylvatica,103,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,43.6,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,35.1,NA,TRUE
bellotza,long_established,229,Fagus sylvatica,43.9,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,124.6,NA,TRUE
bellotza,long_established,229,Fagus sylvatica,160.9,NA,FALSE
bellotza,long_established,229,Fagus sylvatica,73,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,27.6,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,24.9,NA,FALSE
bellotza,long_established,230,Quercus petraea,114.2,a,FALSE
bellotza,long_established,230,Quercus petraea,125.5,a,FALSE
bellotza,long_established,230,Quercus petraea,49.9,a,FALSE
bellotza,long_established,230,Quercus petraea,156,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,23.5,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,35.7,b,FALSE
bellotza,long_established,230,Fagus sylvatica,59.8,b,FALSE
bellotza,long_established,230,Fagus sylvatica,100.2,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,46.8,NA,TRUE
bellotza,long_established,230,Fagus sylvatica,92.9,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,65.1,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,26.9,c,TRUE
bellotza,long_established,230,Fagus sylvatica,60,c,FALSE
bellotza,long_established,230,Fagus sylvatica,49.1,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,117.5,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,99.5,NA,FALSE
bellotza,long_established,230,Fagus sylvatica,100.8,NA,TRUE
bellotza,long_established,231,Fagus sylvatica,115,NA,FALSE
bellotza,long_established,231,Fagus sylvatica,88.3,NA,FALSE
bellotza,long_established,231,Fagus sylvatica,390,NA,FALSE
bellotza,long_established,231,Fagus sylvatica,56.8,NA,FALSE
bellotza,long_established,231,Fagus sylvatica,50.5,a,FALSE
bellotza,long_established,231,Fagus sylvatica,100.4,a,FALSE
bellotza,long_established,231,Fagus sylvatica,33.2,a,FALSE
bellotza,long_established,231,Fagus sylvatica,50.6,a,FALSE
bellotza,long_established,231,Fagus sylvatica,67.1,a,FALSE
bellotza,long_established,231,Fagus sylvatica,26.5,a,FALSE
bellotza,long_established,232,Fagus sylvatica,24.2,NA,TRUE
bellotza,long_established,232,Fagus sylvatica,30,NA,TRUE
bellotza,long_established,232,Fagus sylvatica,34.5,a,TRUE
bellotza,long_established,232,Fagus sylvatica,115.1,a,FALSE
bellotza,long_established,232,Fagus sylvatica,57.3,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,169.8,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,41.2,b,TRUE
bellotza,long_established,232,Fagus sylvatica,46,b,FALSE
bellotza,long_established,232,Fagus sylvatica,81.9,b,FALSE
bellotza,long_established,232,Fagus sylvatica,44.8,c,TRUE
bellotza,long_established,232,Fagus sylvatica,32.9,c,FALSE
bellotza,long_established,232,Fagus sylvatica,87,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,52.5,NA,TRUE
bellotza,long_established,232,Fagus sylvatica,109.5,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,47.2,d,TRUE
bellotza,long_established,232,Fagus sylvatica,42.5,d,FALSE
bellotza,long_established,232,Fagus sylvatica,103.5,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,39.5,e,TRUE
bellotza,long_established,232,Fagus sylvatica,27.6,e,TRUE
bellotza,long_established,232,Fagus sylvatica,24,f,TRUE
bellotza,long_established,232,Fagus sylvatica,37.1,f,TRUE
bellotza,long_established,232,Fagus sylvatica,28,f,TRUE
bellotza,long_established,232,Fagus sylvatica,35.2,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,52.8,g,FALSE
bellotza,long_established,232,Fagus sylvatica,67,g,FALSE
bellotza,long_established,232,Fagus sylvatica,32.8,g,TRUE
bellotza,long_established,232,Fagus sylvatica,111.9,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,164.1,NA,FALSE
bellotza,long_established,232,Fagus sylvatica,161,h,FALSE
bellotza,long_established,232,Fagus sylvatica,38.1,h,TRUE
bellotza,long_established,232,Fagus sylvatica,35,h,TRUE
bellotza,long_established,232,Fagus sylvatica,132.5,h,FALSE
bellotza,long_established,232,Fagus sylvatica,24,h,FALSE
bellotza,long_established,232,Fagus sylvatica,43.5,h,FALSE
bellotza,long_established,232,Fagus sylvatica,173.6,NA,FALSE
bellotza,long_established,233,Fagus sylvatica,167.5,NA,FALSE
bellotza,long_established,233,Fagus sylvatica,121.2,NA,FALSE
bellotza,long_established,233,Fagus sylvatica,135.9,NA,FALSE
bellotza,long_established,233,Fagus sylvatica,142.8,a,FALSE
bellotza,long_established,233,Fagus sylvatica,44.3,a,FALSE
bellotza,long_established,233,Fagus sylvatica,181.1,a,FALSE
bellotza,long_established,233,Fagus sylvatica,34.7,NA,FALSE
bellotza,long_established,234,Fagus sylvatica,58.1,NA,FALSE
bellotza,long_established,234,Fagus sylvatica,69.2,NA,FALSE
bellotza,long_established,234,Fagus sylvatica,102.2,NA,FALSE
bellotza,long_established,234,Fagus sylvatica,83.1,a,FALSE
bellotza,long_established,234,Fagus sylvatica,144.3,a,FALSE
bellotza,long_established,234,Fagus sylvatica,109.2,NA,TRUE
bellotza,long_established,234,Fagus sylvatica,116,NA,FALSE
bellotza,long_established,234,Fagus sylvatica,168.1,NA,FALSE
bellotza,long_established,234,Fagus sylvatica,100.6,NA,FALSE
bellotza,long_established,234,Fagus sylvatica,81.3,NA,TRUE
bellotza,long_established,234,Fagus sylvatica,96.2,b,FALSE
bellotza,long_established,234,Fagus sylvatica,27.5,b,TRUE
bellotza,long_established,234,Fagus sylvatica,73,b,FALSE
bellotza,long_established,234,Fagus sylvatica,96.9,b,FALSE
bellotza,long_established,234,Fagus sylvatica,45.8,b,FALSE
bellotza,long_established,234,Fagus sylvatica,213.6,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,125,a,FALSE
bellotza,long_established,235,Fagus sylvatica,23.5,a,FALSE
bellotza,long_established,235,Fagus sylvatica,30.2,a,FALSE
bellotza,long_established,235,Fagus sylvatica,31.8,b,FALSE
bellotza,long_established,235,Fagus sylvatica,65.3,b,FALSE
bellotza,long_established,235,Fagus sylvatica,34.6,b,FALSE
bellotza,long_established,235,Fagus sylvatica,98.5,b,FALSE
bellotza,long_established,235,Fagus sylvatica,64.2,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,293.9,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,251.6,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,131.1,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,44,c,FALSE
bellotza,long_established,235,Fagus sylvatica,111.2,c,FALSE
bellotza,long_established,235,Fagus sylvatica,60.9,c,FALSE
bellotza,long_established,235,Fagus sylvatica,61.1,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,49,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,50.8,d,FALSE
bellotza,long_established,235,Fagus sylvatica,80.5,d,FALSE
bellotza,long_established,235,Fagus sylvatica,26.3,e,FALSE
bellotza,long_established,235,Fagus sylvatica,41.9,e,FALSE
bellotza,long_established,235,Fagus sylvatica,60.3,f,FALSE
bellotza,long_established,235,Fagus sylvatica,26.8,f,FALSE
bellotza,long_established,235,Fagus sylvatica,66.9,f,FALSE
bellotza,long_established,235,Fagus sylvatica,25.7,g,TRUE
bellotza,long_established,235,Fagus sylvatica,100,g,FALSE
bellotza,long_established,235,Fagus sylvatica,66.1,g,FALSE
bellotza,long_established,235,Fagus sylvatica,31.8,g,FALSE
bellotza,long_established,235,Fagus sylvatica,133.6,NA,FALSE
bellotza,long_established,235,Fagus sylvatica,87.5,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,58.6,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,30.2,a,FALSE
bellotza,long_established,236,Fagus sylvatica,118,a,FALSE
bellotza,long_established,236,Fagus sylvatica,97.8,b,FALSE
bellotza,long_established,236,Fagus sylvatica,32.5,b,FALSE
bellotza,long_established,236,Fagus sylvatica,64.2,b,FALSE
bellotza,long_established,236,Fagus sylvatica,30.3,b,FALSE
bellotza,long_established,236,Fagus sylvatica,141,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,75.2,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,139.2,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,29.8,c,FALSE
bellotza,long_established,236,Fagus sylvatica,42.1,c,FALSE
bellotza,long_established,236,Fagus sylvatica,109.6,d,FALSE
bellotza,long_established,236,Fagus sylvatica,46.1,d,FALSE
bellotza,long_established,236,Fagus sylvatica,106,d,FALSE
bellotza,long_established,236,Fagus sylvatica,51.2,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,33.3,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,119.1,NA,FALSE
bellotza,long_established,236,Fagus sylvatica,110.7,NA,FALSE
bellotza,long_established,237,Fagus sylvatica,48,NA,FALSE
bellotza,long_established,237,Fagus sylvatica,133.8,NA,FALSE
bellotza,long_established,237,Fagus sylvatica,29,a,FALSE
bellotza,long_established,237,Fagus sylvatica,38.9,a,FALSE
bellotza,long_established,237,Fagus sylvatica,30.3,a,FALSE
bellotza,long_established,237,Fagus sylvatica,26.2,a,FALSE
bellotza,long_established,237,Fagus sylvatica,70,a,FALSE
bellotza,long_established,237,Fagus sylvatica,103,NA,FALSE
bellotza,long_established,237,Fagus sylvatica,65.4,b,FALSE
bellotza,long_established,237,Fagus sylvatica,39,b,FALSE
bellotza,long_established,237,Fagus sylvatica,72.6,NA,FALSE
bellotza,long_established,237,Quercus petraea,94,NA,FALSE
bellotza,long_established,237,Fagus sylvatica,87.6,NA,TRUE
bellotza,long_established,237,Fagus sylvatica,96.8,NA,FALSE
bellotza,long_established,237,Fagus sylvatica,104.4,c,FALSE
bellotza,long_established,237,Fagus sylvatica,83,c,FALSE
bellotza,long_established,237,Fagus sylvatica,104,c,FALSE
bellotza,long_established,238,Fagus sylvatica,130,NA,FALSE
bellotza,long_established,238,Fagus sylvatica,73.6,NA,FALSE
bellotza,long_established,238,Fagus sylvatica,128.4,NA,FALSE
bellotza,long_established,238,Fagus sylvatica,73.2,a,FALSE
bellotza,long_established,238,Fagus sylvatica,63,a,FALSE
bellotza,long_established,238,Fagus sylvatica,97,a,FALSE
bellotza,long_established,238,Fagus sylvatica,45.8,NA,TRUE
bellotza,long_established,238,Fagus sylvatica,75.4,NA,FALSE
bellotza,long_established,238,Fagus sylvatica,177.6,NA,FALSE
bellotza,long_established,238,Fagus sylvatica,28.6,b,TRUE
bellotza,long_established,238,Fagus sylvatica,47.4,b,TRUE
bellotza,long_established,238,Fagus sylvatica,58.8,c,FALSE
bellotza,long_established,238,Fagus sylvatica,25.8,c,FALSE
bellotza,long_established,238,Fagus sylvatica,93.4,c,FALSE
bellotza,long_established,238,Fagus sylvatica,108.2,NA,FALSE
bellotza,long_established,238,Fagus sylvatica,101.6,NA,FALSE
bellotza,long_established,238,Fagus sylvatica,65.4,d,FALSE
bellotza,long_established,238,Fagus sylvatica,29.6,d,FALSE
bellotza,long_established,238,Fagus sylvatica,65.6,d,FALSE
bellotza,long_established,238,Fagus sylvatica,194.4,NA,TRUE
bellotza,long_established,238,Fagus sylvatica,96,NA,TRUE
bellotza,long_established,239,Fagus sylvatica,101,NA,FALSE
bellotza,long_established,239,Fagus sylvatica,119,a,FALSE
bellotza,long_established,239,Fagus sylvatica,34.6,a,FALSE
bellotza,long_established,239,Fagus sylvatica,157.4,NA,FALSE
bellotza,long_established,239,Fagus sylvatica,76.2,b,FALSE
bellotza,long_established,239,Fagus sylvatica,31,b,TRUE
bellotza,long_established,239,Fagus sylvatica,58,b,TRUE
bellotza,long_established,239,Fagus sylvatica,148.8,c,FALSE
bellotza,long_established,239,Fagus sylvatica,25.8,c,FALSE
bellotza,long_established,239,Fagus sylvatica,160.6,NA,FALSE
bellotza,long_established,239,Fagus sylvatica,102.8,d,FALSE
bellotza,long_established,239,Fagus sylvatica,92.4,d,FALSE
bellotza,long_established,239,Fagus sylvatica,155,e,FALSE
bellotza,long_established,239,Fagus sylvatica,149,e,FALSE
bellotza,long_established,239,Fagus sylvatica,99.2,d,FALSE
bellotza,long_established,239,Fagus sylvatica,64.5,d,FALSE
bellotza,long_established,239,Fagus sylvatica,82,d,FALSE
bellotza,long_established,239,Fagus sylvatica,44.6,NA,TRUE
bellotza,long_established,240,Fagus sylvatica,81.5,a,FALSE
bellotza,long_established,240,Fagus sylvatica,66.9,a,FALSE
bellotza,long_established,240,Fagus sylvatica,124.2,b,FALSE
bellotza,long_established,240,Fagus sylvatica,121,b,FALSE
bellotza,long_established,240,Fagus sylvatica,29.1,b,FALSE
bellotza,long_established,240,Fagus sylvatica,170,NA,FALSE
bellotza,long_established,240,Fagus sylvatica,147.5,c,FALSE
bellotza,long_established,240,Fagus sylvatica,50.9,c,TRUE
bellotza,long_established,240,Fagus sylvatica,60,c,TRUE
bellotza,long_established,240,Fagus sylvatica,69.5,c,TRUE
bellotza,long_established,240,Fagus sylvatica,71.8,NA,FALSE
bellotza,long_established,240,Fagus sylvatica,363,NA,FALSE
bellotza,long_established,240,Fagus sylvatica,47.5,d,TRUE
bellotza,long_established,240,Fagus sylvatica,77.8,d,TRUE
bellotza,long_established,240,Fagus sylvatica,99.1,e,FALSE
bellotza,long_established,240,Fagus sylvatica,31.5,e,FALSE
bellotza,long_established,240,Fagus sylvatica,24.6,f,FALSE
bellotza,long_established,240,Fagus sylvatica,59.8,f,FALSE
bellotza,long_established,240,Fagus sylvatica,37.1,f,FALSE
bellotza,long_established,240,Fagus sylvatica,42.5,f,FALSE
bellotza,long_established,240,Fagus sylvatica,100.4,g,FALSE
bellotza,long_established,240,Fagus sylvatica,131.1,g,FALSE
bellotza,long_established,240,Fagus sylvatica,28.5,g,FALSE
bellotza,long_established,240,Fagus sylvatica,77.1,h,FALSE
bellotza,long_established,240,Fagus sylvatica,33.2,h,FALSE
bellotza,long_established,240,Fagus sylvatica,163.1,NA,FALSE
bellotza,long_established,240,Fagus sylvatica,45.2,i,FALSE
bellotza,long_established,240,Fagus sylvatica,136.8,i,FALSE
artaso,long_pruned_pollards,61,Fagus sylvatica,110.8,NA,FALSE
artaso,long_pruned_pollards,61,Fagus sylvatica,135,NA,FALSE
artaso,long_pruned_pollards,62,NA,NA,NA,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,21.7,a,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,9,a,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,13.4,a,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,17.7,NA,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,22.2,NA,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,31.9,NA,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,7.7,b,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,13,b,FALSE
artaso,long_pruned_pollards,63,Fagus sylvatica,132.8,NA,FALSE
artaso,long_pruned_pollards,64,Fagus sylvatica,56.3,NA,FALSE
artaso,long_pruned_pollards,64,Fagus sylvatica,46.8,NA,FALSE
artaso,long_pruned_pollards,64,Fagus sylvatica,33.2,NA,FALSE
artaso,long_pruned_pollards,65,Fagus sylvatica,43.6,NA,FALSE
artaso,long_pruned_pollards,65,Fagus sylvatica,19.4,a,FALSE
artaso,long_pruned_pollards,65,Fagus sylvatica,7.7,a,FALSE
artaso,long_pruned_pollards,65,Fagus sylvatica,10.6,NA,FALSE
artaso,long_pruned_pollards,65,Fagus sylvatica,41.9,NA,FALSE
artaso,long_pruned_pollards,65,Fagus sylvatica,87.8,NA,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,95.2,NA,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,14.3,a,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,7.5,a,TRUE
artaso,long_pruned_pollards,66,Fagus sylvatica,21.9,a,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,7.7,b,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,24.3,b,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,22.7,b,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,14.2,b,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,35.5,NA,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,20.1,c,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,25.3,c,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,43.1,d,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,31.2,d,FALSE
artaso,long_pruned_pollards,66,Fagus sylvatica,31.7,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,16.3,a,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,51.1,a,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,35.7,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,15,NA,TRUE
artaso,long_pruned_pollards,67,Fagus sylvatica,50.2,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,28.5,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,65.1,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,103.1,NA,TRUE
artaso,long_pruned_pollards,67,Fagus sylvatica,20.9,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,26.4,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,10.4,b,TRUE
artaso,long_pruned_pollards,67,Fagus sylvatica,30.2,b,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,38,NA,FALSE
artaso,long_pruned_pollards,67,Fagus sylvatica,31,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,8,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,58.2,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,16.1,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,37.2,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,37,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,27.8,a,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,11.6,a,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,11.2,a,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,18.1,a,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,7.6,a,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,24.3,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,34.3,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,15.8,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,16.7,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,12.8,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,35.7,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,13.4,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,22.1,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,17.4,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,33.8,NA,FALSE
artaso,long_pruned_pollards,68,Fagus sylvatica,14.5,NA,FALSE
artaso,long_pruned_pollards,69,Fagus sylvatica,72.7,NA,FALSE
artaso,long_pruned_pollards,69,Fagus sylvatica,81.4,NA,FALSE
artaso,long_pruned_pollards,69,Fagus sylvatica,95.3,NA,FALSE
artaso,long_pruned_pollards,69,Fagus sylvatica,65.5,NA,TRUE
artaso,long_pruned_pollards,70,Fagus sylvatica,81.1,NA,FALSE
artaso,long_pruned_pollards,70,Fagus sylvatica,62.2,NA,FALSE
artaso,long_pruned_pollards,70,Fagus sylvatica,46.8,NA,FALSE
artaso,long_pruned_pollards,70,Fagus sylvatica,46.5,a,FALSE
artaso,long_pruned_pollards,70,Fagus sylvatica,28.7,a,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,9.4,a,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,9,a,TRUE
artaso,long_pruned_pollards,71,Fagus sylvatica,27,a,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,33.4,a,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,37,a,TRUE
artaso,long_pruned_pollards,71,Fagus sylvatica,26.1,a,TRUE
artaso,long_pruned_pollards,71,Fagus sylvatica,25.3,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,33.6,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,40.9,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,20.6,b,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,24.5,b,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,34.2,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,9.7,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,32,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,18.7,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,42.8,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,38.4,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,67.8,NA,FALSE
artaso,long_pruned_pollards,71,Fagus sylvatica,75.1,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,44.7,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,45.5,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,82.1,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,14.5,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,40.5,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,28.3,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,16.9,NA,FALSE
artaso,long_pruned_pollards,72,Fagus sylvatica,24.8,NA,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,8,a,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,15.9,a,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,32,a,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,21,a,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,62,NA,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,32.1,b,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,11.4,b,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,21.5,b,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,35.6,b,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,25.1,c,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,24.1,c,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,7.9,c,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,9.6,c,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,10.5,c,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,11.7,c,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,26.1,c,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,13,c,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,52.2,NA,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,67.4,NA,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,27,d,FALSE
artaso,long_pruned_pollards,73,Fagus sylvatica,17.6,d,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,17.8,d,TRUE
artaso,long_pruned_pollards,73,Fagus sylvatica,60.4,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,9.3,NA,TRUE
artaso,long_pruned_pollards,74,Fagus sylvatica,9.2,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,44.6,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,8.8,NA,TRUE
artaso,long_pruned_pollards,74,Fagus sylvatica,39.9,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,14.3,a,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,10.7,a,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,15.7,a,TRUE
artaso,long_pruned_pollards,74,Fagus sylvatica,24.6,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,24.8,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,26.3,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,28.5,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,32.1,b,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,11.8,b,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,32,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,11.9,NA,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,25.5,c,FALSE
artaso,long_pruned_pollards,74,Fagus sylvatica,9.9,c,TRUE
artaso,long_pruned_pollards,74,Fagus sylvatica,17.9,NA,TRUE
artaso,long_pruned_pollards,75,Fagus sylvatica,52,NA,FALSE
artaso,long_pruned_pollards,75,Fagus sylvatica,82.1,NA,FALSE
artaso,long_pruned_pollards,75,Fagus sylvatica,37.6,a,FALSE
artaso,long_pruned_pollards,75,Fagus sylvatica,27.1,a,FALSE
artaso,long_pruned_pollards,75,Fagus sylvatica,15.2,NA,FALSE
artaso,long_pruned_pollards,75,Fagus sylvatica,78.2,NA,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,11.4,NA,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,16.3,a,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,20.6,a,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,35,NA,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,59,NA,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,37.2,NA,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,94.9,NA,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,17.3,b,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,26.2,b,FALSE
artaso,long_pruned_pollards,76,Fagus sylvatica,29.2,NA,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,7.5,a,TRUE
artaso,long_pruned_pollards,77,Fagus sylvatica,20.7,a,FALSE
artaso,long_pruned_pollards,77,Fagus sylvatica,15.9,a,FALSE
